id,email,username,createdAt,updatedAt,lastLogin,rolesText,enabled,emailConfirmed,locked,phoneConfirmed,phoneConfirmationSentAt,userType.name,consentExternalCommunication,consentInternalCommunication,gender,firstname,lastname,dateOfBirth,websiteUrl,biography,address,address2,zipCode,city,phone,url,googleId,facebookId,samlId,opinionsCount,opinionVotesCount,opinionVersionsCount,argumentsCount,argumentVotesCount,proposalsCount,proposalVotesCount,commentVotesCount,sourcesCount,repliesCount,postCommentsCount,eventCommentsCount,projectsCount,deletedAccountAt
VXNlcjp1c2VyOTY=,user96@cap-collectif.com,user96,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname96,lastname96,,,,,,,,,https://capco.dev/profile/user96,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyOTU=,user95@cap-collectif.com,user95,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname95,lastname95,,,,,,,,,https://capco.dev/profile/user95,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyOTQ=,user94@cap-collectif.com,user94,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname94,lastname94,,,,,,,,,https://capco.dev/profile/user94,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyOTM=,user93@cap-collectif.com,user93,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname93,lastname93,,,,,,,,,https://capco.dev/profile/user93,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyOTI=,user92@cap-collectif.com,user92,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname92,lastname92,,,,,,,,,https://capco.dev/profile/user92,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyOTE=,user91@cap-collectif.com,user91,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname91,lastname91,,,,,,,,,https://capco.dev/profile/user91,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyOTA=,user90@cap-collectif.com,user90,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname90,lastname90,,,,,,,,,https://capco.dev/profile/user90,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyODk=,user89@cap-collectif.com,user89,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname89,lastname89,,,,,,,,,https://capco.dev/profile/user89,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyODg=,user88@cap-collectif.com,user88,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname88,lastname88,,,,,,,,,https://capco.dev/profile/user88,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyODc=,user87@cap-collectif.com,user87,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname87,lastname87,,,,,,,,,https://capco.dev/profile/user87,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyODY=,user86@cap-collectif.com,user86,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname86,lastname86,,,,,,,,,https://capco.dev/profile/user86,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyODU=,user85@cap-collectif.com,user85,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname85,lastname85,,,,,,,,,https://capco.dev/profile/user85,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyODQ=,user84@cap-collectif.com,user84,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname84,lastname84,,,,,,,,,https://capco.dev/profile/user84,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyODM=,user83@cap-collectif.com,user83,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname83,lastname83,,,,,,,,,https://capco.dev/profile/user83,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyODI=,user82@cap-collectif.com,user82,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname82,lastname82,,,,,,,,,https://capco.dev/profile/user82,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyODE=,user81@cap-collectif.com,user81,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname81,lastname81,,,,,,,,,https://capco.dev/profile/user81,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyODA=,user80@cap-collectif.com,user80,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname80,lastname80,,,,,,,,,https://capco.dev/profile/user80,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNzk=,user79@cap-collectif.com,user79,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname79,lastname79,,,,,,,,,https://capco.dev/profile/user79,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNzg=,user78@cap-collectif.com,user78,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname78,lastname78,,,,,,,,,https://capco.dev/profile/user78,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNzc=,user77@cap-collectif.com,user77,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname77,lastname77,,,,,,,,,https://capco.dev/profile/user77,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNzY=,user76@cap-collectif.com,user76,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname76,lastname76,,,,,,,,,https://capco.dev/profile/user76,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNzU=,user75@cap-collectif.com,user75,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname75,lastname75,,,,,,,,,https://capco.dev/profile/user75,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNzQ=,user74@cap-collectif.com,user74,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname74,lastname74,,,,,,,,,https://capco.dev/profile/user74,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNzM=,user73@cap-collectif.com,user73,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname73,lastname73,,,,,,,,,https://capco.dev/profile/user73,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNzI=,user72@cap-collectif.com,user72,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname72,lastname72,,,,,,,,,https://capco.dev/profile/user72,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNzE=,user71@cap-collectif.com,user71,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname71,lastname71,,,,,,,,,https://capco.dev/profile/user71,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNzA=,user70@cap-collectif.com,user70,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname70,lastname70,,,,,,,,,https://capco.dev/profile/user70,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNjk=,user69@cap-collectif.com,user69,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname69,lastname69,,,,,,,,,https://capco.dev/profile/user69,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNjg=,user68@cap-collectif.com,user68,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname68,lastname68,,,,,,,,,https://capco.dev/profile/user68,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNjc=,user67@cap-collectif.com,user67,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname67,lastname67,,,,,,,,,https://capco.dev/profile/user67,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNjY=,user66@cap-collectif.com,user66,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname66,lastname66,,,,,,,,,https://capco.dev/profile/user66,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNjU=,user65@cap-collectif.com,user65,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname65,lastname65,,,,,,,,,https://capco.dev/profile/user65,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNjQ=,user64@cap-collectif.com,user64,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname64,lastname64,,,,,,,,,https://capco.dev/profile/user64,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNjM=,user63@cap-collectif.com,user63,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname63,lastname63,,,,,,,,,https://capco.dev/profile/user63,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNjI=,user62@cap-collectif.com,user62,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname62,lastname62,,,,,,,,,https://capco.dev/profile/user62,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNjE=,user61@cap-collectif.com,user61,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname61,lastname61,,,,,,,,,https://capco.dev/profile/user61,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNjA=,user60@cap-collectif.com,user60,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname60,lastname60,,,,,,,,,https://capco.dev/profile/user60,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNTk=,user59@cap-collectif.com,user59,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname59,lastname59,,,,,,,,,https://capco.dev/profile/user59,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNTg=,user58@cap-collectif.com,user58,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname58,lastname58,,,,,,,,,https://capco.dev/profile/user58,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNTc=,user57@cap-collectif.com,user57,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname57,lastname57,,,,,,,,,https://capco.dev/profile/user57,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNTY=,user56@cap-collectif.com,user56,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname56,lastname56,,,,,,,,,https://capco.dev/profile/user56,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNTU=,user55@cap-collectif.com,user55,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname55,lastname55,,,,,,,,,https://capco.dev/profile/user55,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNTQ=,user54@cap-collectif.com,user54,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname54,lastname54,,,,,,,,,https://capco.dev/profile/user54,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNTM=,user53@cap-collectif.com,user53,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname53,lastname53,,,,,,,,,https://capco.dev/profile/user53,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNTI=,user52@cap-collectif.com,user52,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname52,lastname52,,,,,,,,,https://capco.dev/profile/user52,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNTE=,user51@cap-collectif.com,user51,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname51,lastname51,,,,,,,,,https://capco.dev/profile/user51,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNTA=,user50@cap-collectif.com,user50,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname50,lastname50,,,,,,,,,https://capco.dev/profile/user50,,,,0,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyNDk=,user49@cap-collectif.com,user49,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname49,lastname49,,,,,,,,,https://capco.dev/profile/user49,,,,0,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyNDg=,user48@cap-collectif.com,user48,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname48,lastname48,,,,,,,,,https://capco.dev/profile/user48,,,,0,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyNDc=,user47@cap-collectif.com,user47,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname47,lastname47,,,,,,,,,https://capco.dev/profile/user47,,,,0,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyNDY=,user46@cap-collectif.com,user46,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname46,lastname46,,,,,,,,,https://capco.dev/profile/user46,,,,0,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyNDU=,user45@cap-collectif.com,user45,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname45,lastname45,,,,,,,,,https://capco.dev/profile/user45,,,,0,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyNDQ=,user44@cap-collectif.com,user44,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname44,lastname44,,,,,,,,,https://capco.dev/profile/user44,,,,0,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyNDM=,user43@cap-collectif.com,user43,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname43,lastname43,,,,,,,,,https://capco.dev/profile/user43,,,,0,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyNDI=,user42@cap-collectif.com,user42,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname42,lastname42,,,,,,,,,https://capco.dev/profile/user42,,,,0,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyNDE=,user41@cap-collectif.com,user41,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname41,lastname41,,,,,,,,,https://capco.dev/profile/user41,,,,0,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyNDA=,user40@cap-collectif.com,user40,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname40,lastname40,,,,,,,,,https://capco.dev/profile/user40,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMzk=,user39@cap-collectif.com,user39,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname39,lastname39,,,,,,,,,https://capco.dev/profile/user39,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMzg=,user38@cap-collectif.com,user38,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname38,lastname38,,,,,,,,,https://capco.dev/profile/user38,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMzc=,user37@cap-collectif.com,user37,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname37,lastname37,,,,,,,,,https://capco.dev/profile/user37,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMzY=,user36@cap-collectif.com,user36,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname36,lastname36,,,,,,,,,https://capco.dev/profile/user36,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMzU=,user35@cap-collectif.com,user35,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname35,lastname35,,,,,,,,,https://capco.dev/profile/user35,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMzQ=,user34@cap-collectif.com,user34,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname34,lastname34,,,,,,,,,https://capco.dev/profile/user34,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMzM=,user33@cap-collectif.com,user33,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname33,lastname33,,,,,,,,,https://capco.dev/profile/user33,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMzI=,user32@cap-collectif.com,user32,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname32,lastname32,,,,,,,,,https://capco.dev/profile/user32,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMzE=,user31@cap-collectif.com,user31,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname31,lastname31,,,,,,,,,https://capco.dev/profile/user31,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMzA=,user30@cap-collectif.com,user30,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname30,lastname30,,,,,,,,,https://capco.dev/profile/user30,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMjk=,user29@cap-collectif.com,user29,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname29,lastname29,,,,,,,,,https://capco.dev/profile/user29,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMjg=,user28@cap-collectif.com,user28,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname28,lastname28,,,,,,,,,https://capco.dev/profile/user28,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMjc=,user27@cap-collectif.com,user27,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname27,lastname27,,,,,,,,,https://capco.dev/profile/user27,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMjY=,user26@cap-collectif.com,user26,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname26,lastname26,,,,,,,,,https://capco.dev/profile/user26,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMjU=,user25@cap-collectif.com,user25,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname25,lastname25,,,,,,,,,https://capco.dev/profile/user25,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMjQ=,user24@cap-collectif.com,user24,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname24,lastname24,,,,,,,,,https://capco.dev/profile/user24,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMjM=,user23@cap-collectif.com,user23,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname23,lastname23,,,,,,,,,https://capco.dev/profile/user23,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMjI=,user22@cap-collectif.com,user22,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname22,lastname22,,,,,,,,,https://capco.dev/profile/user22,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMjE=,user21@cap-collectif.com,user21,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname21,lastname21,,,,,,,,,https://capco.dev/profile/user21,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMjA=,user20@cap-collectif.com,user20,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname20,lastname20,,,,,,,,,https://capco.dev/profile/user20,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMTk=,user19@cap-collectif.com,user19,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname19,lastname19,,,,,,,,,https://capco.dev/profile/user19,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMTg=,user18@cap-collectif.com,user18,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname18,lastname18,,,,,,,,,https://capco.dev/profile/user18,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMTc=,user17@cap-collectif.com,user17,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname17,lastname17,,,,,,,,,https://capco.dev/profile/user17,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMTY=,user16@cap-collectif.com,user16,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname16,lastname16,,,,,,,,,https://capco.dev/profile/user16,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMTU=,user15@cap-collectif.com,user15,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname15,lastname15,,,,,,,,,https://capco.dev/profile/user15,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMTQ=,user14@cap-collectif.com,user14,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname14,lastname14,,,,,,,,,https://capco.dev/profile/user14,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMTM=,user13@cap-collectif.com,user13,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname13,lastname13,,,,,,,,,https://capco.dev/profile/user13,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMTI=,user12@cap-collectif.com,user12,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname12,lastname12,,,,,,,,,https://capco.dev/profile/user12,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMTE=,user11@cap-collectif.com,user11,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname11,lastname11,,,,,,,,,https://capco.dev/profile/user11,,,,1,1,0,0,0,0,2,2,0,,0,0,0,
VXNlcjp1c2VyMTA=,user10@cap-collectif.com,user10,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname10,lastname10,,,,,,,,,https://capco.dev/profile/user10,,,,1,1,0,0,1,0,2,2,0,,0,0,0,
VXNlcjp1c2VyOQ==,user9@cap-collectif.com,user9,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname9,lastname9,,,,,,,,,https://capco.dev/profile/user9,,,,1,1,0,0,1,0,2,2,0,,0,0,0,
VXNlcjp1c2VyOA==,user8@cap-collectif.com,user8,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname8,lastname8,,,,,,,,,https://capco.dev/profile/user8,,,,1,1,0,0,1,0,2,2,0,,0,0,0,
VXNlcjp1c2VyNw==,user7@cap-collectif.com,user7,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname7,lastname7,,,,,,,,,https://capco.dev/profile/user7,,,,1,1,0,0,1,1,2,2,0,,0,0,0,
VXNlcjp1c2VyNg==,user6@cap-collectif.com,user6,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,firstname6,lastname6,,,,,,,,,https://capco.dev/profile/user6,,,,1,1,0,0,1,0,2,2,0,,0,0,0,
VXNlcjp1c2VyNTE4,no_name@cap-collectif.com,,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,,,,,,,,,,,https://capco.dev/profile/user518,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNTE1,user_updating_email@test.com,user_updating_email,@datetime@,@datetime@,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,user_updating_email,user_updating_email,,,,,,,,,https://capco.dev/profile/userupdatingemail,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNTEz,user_with_code_not_phone_confirmed@test.com,user_with_code_not_phone_confirmed,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,user_with_code_not_phone_confirmed,user_with_code_not_phone_confirmed,,,,,,,,+33628232323,https://capco.dev/profile/userwithcodenotphoneconfirmed,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNTEy,user_with_phone_not_phone_confirmed@test.com,user_with_phone_not_phone_confirmed,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,user_with_phone_not_phone_confirmed,user_with_phone_not_phone_confirmed,,,,,,,,+33628353289,https://capco.dev/profile/userwithphonenotphoneconfirmed,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyX25vdF9jb25maXJtZWQ=,user_not_confirmed@test.com,user_not_confirmed,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,user_not_confirmed,user_not_confirmed,,,,,,,,+33628353289,https://capco.dev/profile/usernotconfirmed,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyX25vdF9jb25maXJtZWRfd2l0aF9jb250cmlidXRpb24=,user_not_confirmed_with_contributions@test.com,user_not_confirmed_with_contributions,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,user_not_confirmed_with_contributions,user_not_confirmed_with_contributions,,,,,,,,,https://capco.dev/profile/usernotconfirmedwithcontributions,,,,0,1,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNTA1,pierre@cap-collectif.com,ptondereau,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,Pierre,Tondereau,,,,,,,,,https://capco.dev/profile/ptondereau,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNTA0,conseilregional@test.com,"user avec un nom très long comme par exemple conseil régional de machin truc",@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,prenom,nom,,,,,,,,,https://capco.dev/profile/useravecunnomtreslongcommeparexempleconseilregionaldemachintruc,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyX2RydXBhbA==,drupal@gmail.com,drupal,@datetime@,,,Utilisateur,Yes,,No,No,,Citoyen,No,No,,toto,toto,,,,,,,,,https://capco.dev/profile/drupal,,,,0,0,0,0,0,0,0,0,0,,0,0,0,
VXNlcjp1c2VyNQ==,user@test.com,user,@datetime@,@datetime@,,Utilisateur,Yes,,No,Yes,,Citoyen,No,No,FEMALE,Utilisateur,authentifier,@datetime@,,,"12 rue des boulets","2ieme etages",75012,Paris,+33635492871,https://capco.dev/profile/user,,,,10,1,2,42,0,5,8,2,4,,0,21,0,
VXNlcjphZG1pbkNhcGNv,admin@cap-collectif.com,adminpro,@datetime@,,,Administrateur|Utilisateur,Yes,,No,Yes,,Citoyen,No,No,,Administrateur,authentifier,,,,,,,,+33675492871,https://capco.dev/profile/adminpro,,,,0,0,0,0,0,0,0,0,0,,0,0,0,,Sangohan,"Champ non obligatoire inscription","Champ obligatoire inscription"
VXNlcjp1c2VyQWRtaW4=,admin@test.com,admin,@datetime@,,,Administrateur|Utilisateur,Yes,,No,Yes,,Citoyen,No,No,,Administrateur,authentifier,,,,,,,,+33675492871,https://capco.dev/profile/admin,,,,2,2,0,4,0,10,6,2,5,,0,0,0,
