export_contribution_type,export_contribution_author_id,export_participant_username,export_participant_user_email,export_participant_consent_internal_communication,export_participant_phone,export_participant_type,export_participant_firstname,export_participant_lastname,export_participant_date_of_birth,export_participant_postal_address,export_participant_zip_code,export_participant_city,export_participant_profile_url,export_participant_identification_code,export_contribution_id,export_contribution_consultation_title,export_contribution_section_title,export_contribution_title,export_contribution_body_text,export_contribution_url,export_contribution_votes_count,export_contribution_votes_count_ok,export_contribution_votes_count_mitige,export_contribution_votes_count_nok,export_contribution_arguments_count,export_contribution_arguments_count_for,export_contribution_arguments_count_against,export_contribution_votes_id,export_contribution_votes_related_id,export_contribution_votes_value,export_contribution_arguments_id,export_contribution_arguments_related_id,export_contribution_arguments_type,export_contribution_arguments_body,export_contribution_arguments_url,export_contribution_versions_id,export_contribution_versions_title,export_contribution_versions_explanation,export_contribution_versions_body_text,export_contribution_versions_votes_count,export_contribution_versions_votes_count_ok,export_contribution_versions_votes_count_mitige,export_contribution_versions_votes_count_nok
export_contribution_type_opinion,user25,user25,user25@cap-collectif.com,Oui,,Citoyen,firstname25,lastname25,,,,,https://capco.dev/profile/user25,,opinion25,"Collecte des avis","Les causes","Opinion 25","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-25,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument122,opinion25,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-25#arg-argument122,,,,,,,,
export_contribution_type_opinion,user24,user24,user24@cap-collectif.com,Oui,,Citoyen,firstname24,lastname24,,,,,https://capco.dev/profile/user24,,opinion24,"Collecte des avis","Les causes","Opinion 24","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-24,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument121,opinion24,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-24#arg-argument121,,,,,,,,
export_contribution_type_opinion,user23,user23,user23@cap-collectif.com,Oui,,Citoyen,firstname23,lastname23,,,,,https://capco.dev/profile/user23,,opinion23,"Collecte des avis","Les causes","Opinion 23","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-23,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument120,opinion23,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-23#arg-argument120,,,,,,,,
export_contribution_type_opinion,user22,user22,user22@cap-collectif.com,Oui,,Citoyen,firstname22,lastname22,,,,,https://capco.dev/profile/user22,,opinion22,"Collecte des avis","Les causes","Opinion 22","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-22,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument119,opinion22,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-22#arg-argument119,,,,,,,,
export_contribution_type_opinion,user21,user21,user21@cap-collectif.com,Oui,,Citoyen,firstname21,lastname21,,,,,https://capco.dev/profile/user21,,opinion21,"Collecte des avis","Les causes","Opinion 21","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-21,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument118,opinion21,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-21#arg-argument118,,,,,,,,
export_contribution_type_opinion,user20,user20,user20@cap-collectif.com,Oui,,Citoyen,firstname20,lastname20,,,,,https://capco.dev/profile/user20,,opinion20,"Collecte des avis","Les causes","Opinion 20","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-20,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument117,opinion20,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-20#arg-argument117,,,,,,,,
export_contribution_type_opinion,user19,user19,user19@cap-collectif.com,Oui,,Citoyen,firstname19,lastname19,,,,,https://capco.dev/profile/user19,,opinion19,"Collecte des avis","Les causes","Opinion 19","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-19,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument116,opinion19,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-19#arg-argument116,,,,,,,,
export_contribution_type_opinion,user18,user18,user18@cap-collectif.com,Oui,,Citoyen,firstname18,lastname18,,,,,https://capco.dev/profile/user18,,opinion18,"Collecte des avis","Les causes","Opinion 18","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-18,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument115,opinion18,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-18#arg-argument115,,,,,,,,
export_contribution_type_opinion,user17,user17,user17@cap-collectif.com,Oui,,Citoyen,firstname17,lastname17,,,,,https://capco.dev/profile/user17,,opinion17,"Collecte des avis","Les causes","Opinion 17","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-17,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument114,opinion17,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-17#arg-argument114,,,,,,,,
export_contribution_type_opinion,user16,user16,user16@cap-collectif.com,Oui,,Citoyen,firstname16,lastname16,,,,,https://capco.dev/profile/user16,,opinion16,"Collecte des avis","Les causes","Opinion 16","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-16,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument113,opinion16,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-16#arg-argument113,,,,,,,,
export_contribution_type_opinion,user15,user15,user15@cap-collectif.com,Oui,,Citoyen,firstname15,lastname15,,,,,https://capco.dev/profile/user15,,opinion15,"Collecte des avis","Les causes","Opinion 15","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-15,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument112,opinion15,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-15#arg-argument112,,,,,,,,
export_contribution_type_opinion,user14,user14,user14@cap-collectif.com,Oui,,Citoyen,firstname14,lastname14,,,,,https://capco.dev/profile/user14,,opinion14,"Collecte des avis","Les causes","Opinion 14","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-14,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument111,opinion14,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-14#arg-argument111,,,,,,,,
export_contribution_type_opinion,user13,user13,user13@cap-collectif.com,Oui,,Citoyen,firstname13,lastname13,,,,,https://capco.dev/profile/user13,,opinion13,"Collecte des avis","Les causes","Opinion 13","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-13,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument110,opinion13,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-13#arg-argument110,,,,,,,,
export_contribution_type_opinion,user12,user12,user12@cap-collectif.com,Oui,,Citoyen,firstname12,lastname12,,,,,https://capco.dev/profile/user12,,opinion12,"Collecte des avis","Les causes","Opinion 12","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-12,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument109,opinion12,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-12#arg-argument109,,,,,,,,
export_contribution_type_opinion,user11,user11,user11@cap-collectif.com,Oui,,Citoyen,firstname11,lastname11,,,,,https://capco.dev/profile/user11,,opinion11,"Collecte des avis","Les causes","Opinion 11","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-11,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument108,opinion11,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-11#arg-argument108,,,,,,,,
export_contribution_type_opinion,user10,user10,user10@cap-collectif.com,Oui,,Citoyen,firstname10,lastname10,,,,,https://capco.dev/profile/user10,,opinion10,"Collecte des avis","Les causes","Opinion 10","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-10,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument107,opinion10,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-10#arg-argument107,,,,,,,,
export_contribution_type_opinion,user9,user9,user9@cap-collectif.com,Oui,,Citoyen,firstname9,lastname9,,,,,https://capco.dev/profile/user9,,opinion9,"Collecte des avis","Les causes","Opinion 9","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-9,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument106,opinion9,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-9#arg-argument106,,,,,,,,
export_contribution_type_opinion,user8,user8,user8@cap-collectif.com,Oui,,Citoyen,firstname8,lastname8,,,,,https://capco.dev/profile/user8,,opinion8,"Collecte des avis","Les causes","Opinion 8","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-8,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument105,opinion8,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-8#arg-argument105,,,,,,,,
export_contribution_type_opinion,user7,user7,user7@cap-collectif.com,Oui,,Citoyen,firstname7,lastname7,,,,,https://capco.dev/profile/user7,,opinion7,"Collecte des avis","Les causes","Opinion 7","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-7,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument104,opinion7,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-7#arg-argument104,,,,,,,,
export_contribution_type_opinion,user6,user6,user6@cap-collectif.com,Oui,,Citoyen,firstname6,lastname6,,,,,https://capco.dev/profile/user6,,opinion6,"Collecte des avis","Les causes","Opinion 6","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-6,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument103,opinion6,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-6#arg-argument103,,,,,,,,
export_contribution_type_opinion,user3,xlacot,xlacot@cap-collectif.com,Non,,Citoyen,Xavier,Lacot,,,,,https://capco.dev/profile/xlacot,,opinion5,"Collecte des avis","Les causes","Opinion sans sources","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-sans-sources,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument102,opinion5,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-causes/opinion-sans-sources#arg-argument102,,,,,,,,
export_contribution_type_opinion,user2,sfavot,sfavot@cap-collectif.com,Non,+3300000000,Citoyen,Suzanne,Favot,,,,Antony,https://capco.dev/profile/sfavot,,opinion4,"Collecte des avis","Les enjeux","Opinion 4","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-4,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument101,opinion4,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-4#arg-argument101,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion3,"Collecte des avis","Les enjeux","Opinion 3","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3,1,93,0,0,98,93,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion_vote,userAdmin,admin,admin@test.com,Non,+33675492871,Citoyen,Administrateur,authentifier,,"26 Rue Claude Tillier, 75012 Paris, France",,,https://capco.dev/profile/admin,,,,,,,,,,,,,,,1,opinion3,global.ok,,,,,,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument10,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument10,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument11,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument11,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument12,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument12,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument13,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument13,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument14,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument14,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument15,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument15,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument16,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument16,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument17,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument17,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument18,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument18,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument19,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument19,,,,,,,,
